%Time(s.),X-Position (x[2]),Y-Position (x[1]),Input u
3.45400000e+01,1.93368265e+00,6.74287888e-01,8.96056447e-01
3.45500000e+01,1.94023407e+00,6.38803127e-01,8.96004244e-01
3.45600000e+01,1.94643467e+00,6.03983203e-01,8.95952040e-01
3.45700000e+01,1.95229113e+00,5.69836965e-01,8.95899836e-01
3.45800000e+01,1.95781020e+00,5.36371329e-01,8.95847632e-01
3.45900000e+01,1.96299871e+00,5.03591374e-01,8.95795428e-01
3.46000000e+01,1.96786352e+00,4.71500442e-01,8.95743223e-01
3.46100000e+01,1.97241152e+00,4.40100241e-01,8.95691018e-01
3.46200000e+01,1.97664960e+00,4.09390942e-01,8.95638813e-01
3.46300000e+01,1.98058464e+00,3.79371280e-01,8.95586607e-01
3.46400000e+01,1.98422353e+00,3.50038655e-01,8.95534401e-01
3.46500000e+01,1.98757310e+00,3.21389228e-01,8.95482195e-01
3.46600000e+01,1.99064015e+00,2.93418014e-01,8.95429989e-01
3.46700000e+01,1.99343141e+00,2.66118979e-01,8.95377782e-01
3.46800000e+01,1.99595355e+00,2.39485129e-01,8.95325575e-01
3.46900000e+01,1.99821318e+00,2.13508594e-01,8.95273368e-01
3.47000000e+01,2.00021682e+00,1.88180714e-01,8.95221161e-01
3.47100000e+01,2.00197089e+00,1.63492122e-01,8.95168953e-01
3.47200000e+01,2.00348173e+00,1.39432814e-01,8.95116745e-01
3.47300000e+01,2.00475555e+00,1.15992228e-01,8.95064537e-01
3.47400000e+01,2.00579849e+00,9.31593110e-02,8.95012329e-01
3.47500000e+01,2.00661654e+00,7.09225827e-02,8.94960120e-01
3.47600000e+01,2.00721560e+00,4.92701994e-02,8.94907911e-01
3.47700000e+01,2.00760144e+00,2.81900111e-02,8.94855702e-01
3.47800000e+01,2.00777972e+00,7.66961514e-03,8.94803493e-01
3.47900000e+01,2.00775594e+00,-1.23035927e-02,8.94751283e-01
3.48000000e+01,2.00753551e+00,-3.17423717e-02,8.94699073e-01
3.48100000e+01,2.00712371e+00,-5.06595923e-02,8.94646863e-01
3.48200000e+01,2.00652566e+00,-6.90681963e-02,8.94594653e-01
3.48300000e+01,2.00574639e+00,-8.69811595e-02,8.94542443e-01
3.48400000e+01,2.00479077e+00,-1.04411458e-01,8.94490232e-01
3.48500000e+01,2.00366355e+00,-1.21372038e-01,8.94438021e-01
3.48600000e+01,2.00236936e+00,-1.37875784e-01,8.94385810e-01
3.48700000e+01,2.00091270e+00,-1.53935500e-01,8.94333599e-01
3.48800000e+01,1.99929792e+00,-1.69563880e-01,8.94281387e-01
3.48900000e+01,1.99752928e+00,-1.84773489e-01,8.94229176e-01
3.49000000e+01,1.99561089e+00,-1.99576748e-01,8.94176964e-01
3.49100000e+01,1.99354675e+00,-2.13985912e-01,8.94124752e-01
3.49200000e+01,1.99134072e+00,-2.28013062e-01,8.94072540e-01
3.49300000e+01,1.98899656e+00,-2.41670086e-01,8.94020327e-01
3.49400000e+01,1.98651790e+00,-2.54968672e-01,8.93968114e-01
3.49500000e+01,1.98390827e+00,-2.67920300e-01,8.93915902e-01
3.49600000e+01,1.98117107e+00,-2.80536230e-01,8.93863689e-01
3.49700000e+01,1.97830959e+00,-2.92827498e-01,8.93811476e-01
3.49800000e+01,1.97532703e+00,-3.04804910e-01,8.93759262e-01
3.49900000e+01,1.97222646e+00,-3.16479041e-01,8.93707049e-01
3.50000000e+01,1.96901085e+00,-3.27860227e-01,8.93654835e-01
3.50100000e+01,1.96568308e+00,-3.38958565e-01,8.93602621e-01
3.50200000e+01,1.96224592e+00,-3.49783915e-01,8.93550407e-01
3.50300000e+01,1.95870205e+00,-3.60345895e-01,8.93498193e-01
3.50400000e+01,1.95505405e+00,-3.70653882e-01,8.93445979e-01
3.50500000e+01,1.95130441e+00,-3.80717017e-01,8.93393764e-01
3.50600000e+01,1.94745552e+00,-3.90544202e-01,8.93341550e-01
3.50700000e+01,1.94350971e+00,-4.00144104e-01,8.93289335e-01
3.50800000e+01,1.93946918e+00,-4.09525158e-01,8.93237120e-01
3.50900000e+01,1.93533610e+00,-4.18695569e-01,8.93184905e-01
3.51000000e+01,1.93111251e+00,-4.27663316e-01,8.93132690e-01
3.51100000e+01,1.92680040e+00,-4.36436155e-01,8.93080475e-01
3.51200000e+01,1.92240169e+00,-4.45021622e-01,8.93028259e-01
3.51300000e+01,1.91791820e+00,-4.53427041e-01,8.92976044e-01
3.51400000e+01,1.91335169e+00,-4.61659524e-01,8.92923828e-01
3.51500000e+01,1.90870386e+00,-4.69725978e-01,8.92871612e-01
3.51600000e+01,1.90397633e+00,-4.77633107e-01,8.92819396e-01
3.51700000e+01,1.89917065e+00,-4.85387422e-01,8.92767180e-01
3.51800000e+01,1.89428833e+00,-4.92995238e-01,8.92714964e-01
3.51900000e+01,1.88933078e+00,-5.00462687e-01,8.92662748e-01
3.52000000e+01,1.88429939e+00,-5.07795717e-01,8.92610531e-01
3.52100000e+01,1.87919546e+00,-5.15000101e-01,8.92558315e-01
3.52200000e+01,1.87402025e+00,-5.22081439e-01,8.92506098e-01
3.52300000e+01,1.86877496e+00,-5.29045163e-01,8.92453881e-01
3.52400000e+01,1.86346074e+00,-5.35896545e-01,8.92401665e-01
3.52500000e+01,1.85807869e+00,-5.42640700e-01,8.92349448e-01
3.52600000e+01,1.85262984e+00,-5.49282588e-01,8.92297231e-01
3.52700000e+01,1.84711520e+00,-5.55827026e-01,8.92245014e-01
3.52800000e+01,1.84153571e+00,-5.62278683e-01,8.92192796e-01
3.52900000e+01,1.83589228e+00,-5.68642094e-01,8.92140579e-01
3.53000000e+01,1.83018576e+00,-5.74921660e-01,8.92088362e-01
3.53100000e+01,1.82441698e+00,-5.81121651e-01,8.92036144e-01
3.53200000e+01,1.81858670e+00,-5.87246216e-01,8.91983927e-01
3.53300000e+01,1.81269566e+00,-5.93299380e-01,8.91931709e-01
3.53400000e+01,1.80674455e+00,-5.99285056e-01,8.91879492e-01
3.53500000e+01,1.80073402e+00,-6.05207042e-01,8.91827274e-01
3.53600000e+01,1.79466470e+00,-6.11069030e-01,8.91775056e-01
3.53700000e+01,1.78853715e+00,-6.16874610e-01,8.91722838e-01
3.53800000e+01,1.78235194e+00,-6.22627270e-01,8.91670620e-01
3.53900000e+01,1.77610956e+00,-6.28330404e-01,8.91618403e-01
3.54000000e+01,1.76981050e+00,-6.33987311e-01,8.91566185e-01
3.54100000e+01,1.76345520e+00,-6.39601206e-01,8.91513966e-01
3.54200000e+01,1.75704408e+00,-6.45175215e-01,8.91461748e-01
3.54300000e+01,1.75057752e+00,-6.50712384e-01,8.91409530e-01
3.54400000e+01,1.74405586e+00,-6.56215682e-01,8.91357312e-01
3.54500000e+01,1.73747944e+00,-6.61688001e-01,8.91305094e-01
3.54600000e+01,1.73084855e+00,-6.67132164e-01,8.91252875e-01
3.54700000e+01,1.72416346e+00,-6.72550922e-01,8.91200657e-01
3.54800000e+01,1.71742440e+00,-6.77946963e-01,8.91148439e-01
3.54900000e+01,1.71063160e+00,-6.83322911e-01,8.91096220e-01
3.55000000e+01,1.70378523e+00,-6.88681330e-01,8.91044002e-01
3.55100000e+01,1.69688546e+00,-6.94024727e-01,8.90991784e-01
3.55200000e+01,1.68993243e+00,-6.99355556e-01,8.90939565e-01
3.55300000e+01,1.68292625e+00,-7.04676217e-01,8.90887347e-01
3.55400000e+01,1.67586701e+00,-7.09989061e-01,8.90835128e-01
3.55500000e+01,1.66875478e+00,-7.15296394e-01,8.90782910e-01
3.55600000e+01,1.66158960e+00,-7.20600473e-01,8.90730691e-01
3.55700000e+01,1.65437149e+00,-7.25903518e-01,8.90678473e-01
3.55800000e+01,1.64710045e+00,-7.31207706e-01,8.90626254e-01
3.55900000e+01,1.63977646e+00,-7.36515176e-01,8.90574036e-01
3.56000000e+01,1.63239948e+00,-7.41828032e-01,8.90521817e-01
3.56100000e+01,1.62496944e+00,-7.47148345e-01,8.90469599e-01
3.56200000e+01,1.61748626e+00,-7.52478153e-01,8.90417380e-01
3.56300000e+01,1.60994983e+00,-7.57819465e-01,8.90365162e-01
3.56400000e+01,1.60236003e+00,-7.63174262e-01,8.90312943e-01
3.56500000e+01,1.59471672e+00,-7.68544497e-01,8.90260725e-01
3.56600000e+01,1.58701972e+00,-7.73932103e-01,8.90208506e-01
3.56700000e+01,1.57926886e+00,-7.79338987e-01,8.90156288e-01
3.56800000e+01,1.57146393e+00,-7.84767036e-01,8.90104069e-01
3.56900000e+01,1.56360472e+00,-7.90218117e-01,8.90051851e-01
3.57000000e+01,1.55569099e+00,-7.95694081e-01,8.89999632e-01
3.57100000e+01,1.54772247e+00,-8.01196762e-01,8.89947414e-01
3.57200000e+01,1.53969889e+00,-8.06727978e-01,8.89895196e-01
3.57300000e+01,1.53161997e+00,-8.12289537e-01,8.89842977e-01
3.57400000e+01,1.52348537e+00,-8.17883233e-01,8.89790759e-01
3.57500000e+01,1.51529479e+00,-8.23510850e-01,8.89738541e-01
3.57600000e+01,1.50704787e+00,-8.29174162e-01,8.89686323e-01
3.57700000e+01,1.49874423e+00,-8.34874937e-01,8.89634105e-01
3.57800000e+01,1.49038352e+00,-8.40614935e-01,8.89581886e-01
3.57900000e+01,1.48196531e+00,-8.46395913e-01,8.89529668e-01
3.58000000e+01,1.47348919e+00,-8.52219622e-01,8.89477450e-01
3.58100000e+01,1.46495474e+00,-8.58087811e-01,8.89425233e-01
3.58200000e+01,1.45636149e+00,-8.64002226e-01,8.89373015e-01
3.58300000e+01,1.44770898e+00,-8.69964614e-01,8.89320797e-01
3.58400000e+01,1.43899671e+00,-8.75976722e-01,8.89268579e-01
3.58500000e+01,1.43022419e+00,-8.82040299e-01,8.89216361e-01
3.58600000e+01,1.42139089e+00,-8.88157095e-01,8.89164144e-01
3.58700000e+01,1.41249627e+00,-8.94328864e-01,8.89111926e-01
3.58800000e+01,1.40353977e+00,-9.00557366e-01,8.89059709e-01
3.58900000e+01,1.39452082e+00,-9.06844365e-01,8.89007491e-01
3.59000000e+01,1.38543883e+00,-9.13191631e-01,8.88955274e-01
3.59100000e+01,1.37629318e+00,-9.19600943e-01,8.88903057e-01
3.59200000e+01,1.36708325e+00,-9.26074086e-01,8.88850840e-01
3.59300000e+01,1.35780840e+00,-9.32612855e-01,8.88798623e-01
3.59400000e+01,1.34846794e+00,-9.39219053e-01,8.88746406e-01
3.59500000e+01,1.33906122e+00,-9.45894496e-01,8.88694189e-01
3.59600000e+01,1.32958752e+00,-9.52641009e-01,8.88641972e-01
3.59700000e+01,1.32004613e+00,-9.59460428e-01,8.88589755e-01
3.59800000e+01,1.31043630e+00,-9.66354605e-01,8.88537539e-01
3.59900000e+01,1.30075730e+00,-9.73325400e-01,8.88485322e-01
3.60000000e+01,1.29100833e+00,-9.80374691e-01,8.88433106e-01
3.60100000e+01,1.28118861e+00,-9.87504367e-01,8.88380889e-01
3.60200000e+01,1.27129732e+00,-9.94716333e-01,8.88328673e-01
3.60300000e+01,1.26133364e+00,-1.00201251e+00,8.88276457e-01
3.60400000e+01,1.25129672e+00,-1.00939483e+00,8.88224241e-01
3.60500000e+01,1.24118568e+00,-1.01686525e+00,8.88172025e-01
3.60600000e+01,1.23099964e+00,-1.02442573e+00,8.88119810e-01
3.60700000e+01,1.22073769e+00,-1.03207826e+00,8.88067594e-01
3.60800000e+01,1.21039889e+00,-1.03982483e+00,8.88015379e-01
3.60900000e+01,1.19998231e+00,-1.04766747e+00,8.87963163e-01
3.61000000e+01,1.18948697e+00,-1.05560820e+00,8.87910948e-01
3.61100000e+01,1.17891188e+00,-1.06364909e+00,8.87858733e-01
3.61200000e+01,1.16825603e+00,-1.07179219e+00,8.87806518e-01
3.61300000e+01,1.15751839e+00,-1.08003959e+00,8.87754303e-01
3.61400000e+01,1.14669792e+00,-1.08839339e+00,8.87702088e-01
3.61500000e+01,1.13579353e+00,-1.09685571e+00,8.87649874e-01
3.61600000e+01,1.12480414e+00,-1.10542868e+00,8.87597660e-01
3.61700000e+01,1.11372863e+00,-1.11411446e+00,8.87545445e-01
3.61800000e+01,1.10256586e+00,-1.12291520e+00,8.87493231e-01
3.61900000e+01,1.09131468e+00,-1.13183308e+00,8.87441017e-01
3.62000000e+01,1.07997390e+00,-1.14087031e+00,8.87388803e-01
3.62100000e+01,1.06854232e+00,-1.15002907e+00,8.87336590e-01
3.62200000e+01,1.05701872e+00,-1.15931159e+00,8.87284376e-01
3.62300000e+01,1.04540185e+00,-1.16872011e+00,8.87232163e-01
3.62400000e+01,1.03369045e+00,-1.17825685e+00,8.87179950e-01
3.62500000e+01,1.02188322e+00,-1.18792406e+00,8.87127737e-01
3.62600000e+01,1.00997885e+00,-1.19772400e+00,8.87075524e-01
3.62700000e+01,9.97976006e-01,-1.20765892e+00,8.87023311e-01
3.62800000e+01,9.85873325e-01,-1.21773109e+00,8.86971099e-01
3.62900000e+01,9.73669428e-01,-1.22794277e+00,8.86918887e-01
3.63000000e+01,9.61362911e-01,-1.23829622e+00,8.86866674e-01
3.63100000e+01,9.48952349e-01,-1.24879371e+00,8.86814463e-01
3.63200000e+01,9.36436292e-01,-1.25943747e+00,8.86762251e-01
3.63300000e+01,9.23813270e-01,-1.27022977e+00,8.86710039e-01
3.63400000e+01,9.11081789e-01,-1.28117282e+00,8.86657828e-01
3.63500000e+01,8.98240333e-01,-1.29226885e+00,8.86605617e-01
3.63600000e+01,8.85287364e-01,-1.30352005e+00,8.86553406e-01
3.63700000e+01,8.72221324e-01,-1.31492860e+00,8.86501195e-01
3.63800000e+01,8.59040631e-01,-1.32649664e+00,8.86448984e-01
3.63900000e+01,8.45743682e-01,-1.33822629e+00,8.86396774e-01
3.64000000e+01,8.32328855e-01,-1.35011963e+00,8.86344564e-01
3.64100000e+01,8.18794505e-01,-1.36217869e+00,8.86292354e-01
3.64200000e+01,8.05138969e-01,-1.37440547e+00,8.86240144e-01
3.64300000e+01,7.91360563e-01,-1.38680189e+00,8.86187934e-01
3.64400000e+01,7.77457585e-01,-1.39936983e+00,8.86135725e-01
3.64500000e+01,7.63428314e-01,-1.41211111e+00,8.86083516e-01
3.64600000e+01,7.49271010e-01,-1.42502744e+00,8.86031307e-01
3.64700000e+01,7.34983920e-01,-1.43812049e+00,8.85979098e-01
3.64800000e+01,7.20565271e-01,-1.45139180e+00,8.85926890e-01
3.64900000e+01,7.06013276e-01,-1.46484285e+00,8.85874681e-01
3.65000000e+01,6.91326136e-01,-1.47847498e+00,8.85822473e-01
3.65100000e+01,6.76502037e-01,-1.49228943e+00,8.85770266e-01
3.65200000e+01,6.61539153e-01,-1.50628729e+00,8.85718058e-01
3.65300000e+01,6.46435650e-01,-1.52046953e+00,8.85665851e-01
3.65400000e+01,6.31189682e-01,-1.53483695e+00,8.85613644e-01
3.65500000e+01,6.15799399e-01,-1.54939020e+00,8.85561437e-01
3.65600000e+01,6.00262944e-01,-1.56412974e+00,8.85509230e-01
3.65700000e+01,5.84578455e-01,-1.57905583e+00,8.85457024e-01
3.65800000e+01,5.68744070e-01,-1.59416855e+00,8.85404817e-01
3.65900000e+01,5.52757928e-01,-1.60946773e+00,8.85352612e-01
3.66000000e+01,5.36618170e-01,-1.62495296e+00,8.85300406e-01
3.66100000e+01,5.20322942e-01,-1.64062360e+00,8.85248201e-01
3.66200000e+01,5.03870397e-01,-1.65647870e+00,8.85195995e-01
3.66300000e+01,4.87258701e-01,-1.67251704e+00,8.85143791e-01
3.66400000e+01,4.70486032e-01,-1.68873707e+00,8.85091586e-01
3.66500000e+01,4.53550587e-01,-1.70513692e+00,8.85039382e-01
3.66600000e+01,4.36450581e-01,-1.72171437e+00,8.84987178e-01
3.66700000e+01,4.19184256e-01,-1.73846679e+00,8.84934974e-01
3.66800000e+01,4.01749878e-01,-1.75539117e+00,8.84882770e-01
3.66900000e+01,3.84145750e-01,-1.77248408e+00,8.84830567e-01
3.67000000e+01,3.66370207e-01,-1.78974162e+00,8.84778364e-01
3.67100000e+01,3.48421630e-01,-1.80715942e+00,8.84726161e-01
3.67200000e+01,3.30298441e-01,-1.82473261e+00,8.84673959e-01
3.67300000e+01,3.11999118e-01,-1.84245578e+00,8.84621757e-01
3.67400000e+01,2.93522191e-01,-1.86032297e+00,8.84569555e-01
3.67500000e+01,2.74866257e-01,-1.87832762e+00,8.84517353e-01
3.67600000e+01,2.56029980e-01,-1.89646255e+00,8.84465152e-01
3.67700000e+01,2.37012096e-01,-1.91471993e+00,8.84412951e-01
3.67800000e+01,2.17811427e-01,-1.93309125e+00,8.84360750e-01
3.67900000e+01,1.98426880e-01,-1.95156728e+00,8.84308550e-01
3.68000000e+01,1.78857461e-01,-1.97013806e+00,8.84256350e-01
3.68100000e+01,1.59102275e-01,-1.98879282e+00,8.84204150e-01
3.68200000e+01,1.39160543e-01,-2.00752002e+00,8.84151950e-01
3.68300000e+01,1.19031603e-01,-2.02630726e+00,8.84099751e-01
3.68400000e+01,9.87149208e-02,-2.04514124e+00,8.84047552e-01
3.68500000e+01,7.82101004e-02,-2.06400780e+00,8.83995353e-01
3.68600000e+01,5.75168914e-02,-2.08289180e+00,8.83943155e-01
3.68700000e+01,3.66351995e-02,-2.10177717e+00,8.83890957e-01
3.68800000e+01,1.55650955e-02,-2.12064681e+00,8.83838759e-01
3.68900000e+01,-5.69317394e-03,-2.13948263e+00,8.83786562e-01
3.69000000e+01,-2.71391764e-02,-2.15826546e+00,8.83734365e-01
3.69100000e+01,-4.87722827e-02,-2.17697507e+00,8.83682168e-01
3.69200000e+01,-7.05916565e-02,-2.19559014e+00,8.83629972e-01
3.69300000e+01,-9.25962431e-02,-2.21408824e+00,8.83577776e-01
3.69400000e+01,-1.14784758e-01,-2.23244578e+00,8.83525580e-01
3.69500000e+01,-1.37155676e-01,-2.25063807e+00,8.83473385e-01
3.69600000e+01,-1.59707220e-01,-2.26863925e+00,8.83421190e-01
3.69700000e+01,-1.82437348e-01,-2.28642231e+00,8.83368995e-01
3.69800000e+01,-2.05343743e-01,-2.30395909e+00,8.83316801e-01
3.69900000e+01,-2.28423803e-01,-2.32122027e+00,8.83264607e-01
3.70000000e+01,-2.51674625e-01,-2.33817542e+00,8.83212413e-01
3.70100000e+01,-2.75092998e-01,-2.35479298e+00,8.83160220e-01
3.70200000e+01,-2.98675391e-01,-2.37104032e+00,8.83108027e-01
3.70300000e+01,-3.22417942e-01,-2.38688371e+00,8.83055834e-01
3.70400000e+01,-3.46316445e-01,-2.40228845e+00,8.83003642e-01
3.70500000e+01,-3.70366347e-01,-2.41721885e+00,8.82951450e-01
3.70600000e+01,-3.94562730e-01,-2.43163831e+00,8.82899258e-01
3.70700000e+01,-4.18900309e-01,-2.44550937e+00,8.82847067e-01
3.70800000e+01,-4.43373420e-01,-2.45879382e+00,8.82794876e-01
3.70900000e+01,-4.67976015e-01,-2.47145276e+00,8.82742686e-01
3.71000000e+01,-4.92701655e-01,-2.48344669e+00,8.82690495e-01
3.71100000e+01,-5.17543503e-01,-2.49473561e+00,8.82638306e-01
3.71200000e+01,-5.42494321e-01,-2.50527917e+00,8.82586116e-01
3.71300000e+01,-5.67546468e-01,-2.51503675e+00,8.82533927e-01
3.71400000e+01,-5.92691897e-01,-2.52396763e+00,8.82481739e-01
3.71500000e+01,-6.17922152e-01,-2.53203112e+00,8.82429550e-01
3.71600000e+01,-6.43228376e-01,-2.53918669e+00,8.82377362e-01
3.71700000e+01,-6.68601305e-01,-2.54539417e+00,8.82325175e-01
3.71800000e+01,-6.94031279e-01,-2.55061392e+00,8.82272988e-01
3.71900000e+01,-7.19508244e-01,-2.55480698e+00,8.82220801e-01
3.72000000e+01,-7.45021765e-01,-2.55793526e+00,8.82168615e-01
3.72100000e+01,-7.70561026e-01,-2.55996176e+00,8.82116429e-01
3.72200000e+01,-7.96114855e-01,-2.56085076e+00,8.82064243e-01
3.72300000e+01,-8.21671724e-01,-2.56056798e+00,8.82012058e-01
3.72400000e+01,-8.47219776e-01,-2.55908083e+00,8.81959873e-01
3.72500000e+01,-8.72746836e-01,-2.55635861e+00,8.81907689e-01
3.72600000e+01,-8.98240433e-01,-2.55237268e+00,8.81855505e-01
3.72700000e+01,-9.23687820e-01,-2.54709667e+00,8.81803321e-01
3.72800000e+01,-9.49076003e-01,-2.54050671e+00,8.81751138e-01
3.72900000e+01,-9.74391758e-01,-2.53258159e+00,8.81698955e-01
3.73000000e+01,-9.99621667e-01,-2.52330292e+00,8.81646773e-01
3.73100000e+01,-1.02475214e+00,-2.51265537e+00,8.81594591e-01
3.73200000e+01,-1.04976946e+00,-2.50062675e+00,8.81542409e-01
3.73300000e+01,-1.07465978e+00,-2.48720821e+00,8.81490228e-01
3.73400000e+01,-1.09940922e+00,-2.47239436e+00,8.81438047e-01
3.73500000e+01,-1.12400383e+00,-2.45618337e+00,8.81385867e-01
3.73600000e+01,-1.14842967e+00,-2.43857706e+00,8.81333687e-01
3.73700000e+01,-1.17267285e+00,-2.41958100e+00,8.81281508e-01
3.73800000e+01,-1.19671954e+00,-2.39920456e+00,8.81229329e-01
3.73900000e+01,-1.22055602e+00,-2.37746089e+00,8.81177150e-01
3.74000000e+01,-1.24416873e+00,-2.35436701e+00,8.81124972e-01
3.74100000e+01,-1.26754429e+00,-2.32994370e+00,8.81072794e-01
3.74200000e+01,-1.29066957e+00,-2.30421555e+00,8.81020617e-01
3.74300000e+01,-1.31353167e+00,-2.27721081e+00,8.80968440e-01
3.74400000e+01,-1.33611802e+00,-2.24896136e+00,8.80916264e-01
3.74500000e+01,-1.35841635e+00,-2.21950256e+00,8.80864088e-01
3.74600000e+01,-1.38041480e+00,-2.18887313e+00,8.80811912e-01
3.74700000e+01,-1.40210189e+00,-2.15711498e+00,8.80759737e-01
3.74800000e+01,-1.42346658e+00,-2.12427304e+00,8.80707563e-01
3.74900000e+01,-1.44449828e+00,-2.09039504e+00,8.80655389e-01
3.75000000e+01,-1.46518691e+00,-2.05553131e+00,8.80603215e-01
3.75100000e+01,-1.48552288e+00,-2.01973456e+00,8.80551042e-01
3.75200000e+01,-1.50549717e+00,-1.98305959e+00,8.80498869e-01
3.75300000e+01,-1.52510129e+00,-1.94556309e+00,8.80446696e-01
3.75400000e+01,-1.54432732e+00,-1.90730331e+00,8.80394525e-01
3.75500000e+01,-1.56316796e+00,-1.86833984e+00,8.80342353e-01
3.75600000e+01,-1.58161647e+00,-1.82873332e+00,8.80290182e-01
3.75700000e+01,-1.59966675e+00,-1.78854514e+00,8.80238012e-01
3.75800000e+01,-1.61731330e+00,-1.74783720e+00,8.80185842e-01
3.75900000e+01,-1.63455124e+00,-1.70667160e+00,8.80133672e-01
3.76000000e+01,-1.65137633e+00,-1.66511040e+00,8.80081503e-01
3.76100000e+01,-1.66778491e+00,-1.62321534e+00,8.80029335e-01
3.76200000e+01,-1.68377396e+00,-1.58104759e+00,8.79977166e-01
3.76300000e+01,-1.69934107e+00,-1.53866754e+00,8.79924999e-01
3.76400000e+01,-1.71448441e+00,-1.49613452e+00,8.79872832e-01
3.76500000e+01,-1.72920275e+00,-1.45350666e+00,8.79820665e-01
3.76600000e+01,-1.74349543e+00,-1.41084060e+00,8.79768499e-01
3.76700000e+01,-1.75736234e+00,-1.36819139e+00,8.79716333e-01
3.76800000e+01,-1.77080391e+00,-1.32561229e+00,8.79664168e-01
3.76900000e+01,-1.78382111e+00,-1.28315463e+00,8.79612003e-01
3.77000000e+01,-1.79641540e+00,-1.24086767e+00,8.79559839e-01
3.77100000e+01,-1.80858871e+00,-1.19879850e+00,8.79507675e-01
3.77200000e+01,-1.82034345e+00,-1.15699196e+00,8.79455512e-01
3.77300000e+01,-1.83168245e+00,-1.11549053e+00,8.79403349e-01
3.77400000e+01,-1.84260897e+00,-1.07433431e+00,8.79351187e-01
3.77500000e+01,-1.85312662e+00,-1.03356093e+00,8.79299025e-01
3.77600000e+01,-1.86323942e+00,-9.93205588e-01,8.79246864e-01
3.77700000e+01,-1.87295170e+00,-9.53300980e-01,8.79194703e-01
3.77800000e+01,-1.88226811e+00,-9.13877333e-01,8.79142543e-01
3.77900000e+01,-1.89119360e+00,-8.74962410e-01,8.79090383e-01
3.78000000e+01,-1.89973336e+00,-8.36581544e-01,8.79038224e-01
3.78100000e+01,-1.90789286e+00,-7.98757674e-01,8.78986066e-01
3.78200000e+01,-1.91567774e+00,-7.61511394e-01,8.78933908e-01
3.78300000e+01,-1.92309386e+00,-7.24861012e-01,8.78881750e-01
3.78400000e+01,-1.93014727e+00,-6.88822613e-01,8.78829593e-01
3.78500000e+01,-1.93684413e+00,-6.53410135e-01,8.78777436e-01
3.78600000e+01,-1.94319075e+00,-6.18635446e-01,8.78725280e-01
3.78700000e+01,-1.94919355e+00,-5.84508427e-01,8.78673125e-01
3.78800000e+01,-1.95485904e+00,-5.51037056e-01,8.78620970e-01
3.78900000e+01,-1.96019379e+00,-5.18227507e-01,8.78568815e-01
3.79000000e+01,-1.96520442e+00,-4.86084230e-01,8.78516662e-01
3.79100000e+01,-1.96989761e+00,-4.54610055e-01,8.78464508e-01
3.79200000e+01,-1.97428004e+00,-4.23806279e-01,8.78412355e-01
3.79300000e+01,-1.97835840e+00,-3.93672765e-01,8.78360203e-01
3.79400000e+01,-1.98213938e+00,-3.64208033e-01,8.78308051e-01
3.79500000e+01,-1.98562962e+00,-3.35409353e-01,8.78255900e-01
3.79600000e+01,-1.98883578e+00,-3.07272836e-01,8.78203750e-01
3.79700000e+01,-1.99176442e+00,-2.79793524e-01,8.78151599e-01
3.79800000e+01,-1.99442207e+00,-2.52965474e-01,8.78099450e-01
3.79900000e+01,-1.99681522e+00,-2.26781846e-01,8.78047301e-01
3.80000000e+01,-1.99895024e+00,-2.01234981e-01,8.77995152e-01
3.80100000e+01,-2.00083345e+00,-1.76316479e-01,8.77943005e-01
3.80200000e+01,-2.00247108e+00,-1.52017276e-01,8.77890857e-01
3.80300000e+01,-2.00386925e+00,-1.28327715e-01,8.77838711e-01
3.80400000e+01,-2.00503402e+00,-1.05237611e-01,8.77786564e-01
3.80500000e+01,-2.00597130e+00,-8.27363195e-02,8.77734419e-01
3.80600000e+01,-2.00668691e+00,-6.08127954e-02,8.77682274e-01
3.80700000e+01,-2.00718657e+00,-3.94556509e-02,8.77630129e-01
3.80800000e+01,-2.00747586e+00,-1.86532093e-02,8.77577985e-01
3.80900000e+01,-2.00756027e+00,1.60644396e-03,8.77525842e-01
3.81000000e+01,-2.00744516e+00,2.13354144e-02,8.77473699e-01
3.81100000e+01,-2.00713575e+00,4.05459545e-02,8.77421557e-01
3.81200000e+01,-2.00663716e+00,5.92504226e-02,8.77369415e-01
